0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
2.5071577111401067,1.8567967333872744,1.9962163796192025,2.091806697903467,1.7097332529260538,1.9179610079882783,1.8825755967172395,1.3170872796998623,2.1052974016990476,1.9332229277219004,1.5158989258509805,1.6007459985293042,1.7515898122590257,1.4693825985544853,1.4236476583572277,1.010954203306727,1.5663740935675663,1.3936596999826232,1.39949526465337,0.8247013043225537,1.7487997458421671,1.2767488476323927,1.0974876864984562,1.8121437216788094,1.186384191041806,0.7682184457065033,1.0920613128560666,0.5439536564039685,1.568408803289201,1.1577163683275002,1.0943912299640106,1.6782364678691601,0.9046773231782483,1.6075554339517912,0.8771479410226392,1.3491417212119368,1.2387340463200802,2.090803165052078,2.2333758814198084,1.6542492473721162,2.0522199726430603,1.7895086512277834,2.0532612786730136,1.6914901771900546,1.4339084005636586,1.4286222154605923,2.101306886042881,2.670856460391834,2.0808234891523663,1.8391965587292685,2.5599759892152094,2.040742366995673,1.9768403570772601,1.9931146567830895,1.843129553204565,1.7506616694268242,1.3695109601893338,1.903560609900348,1.6750949829090402,2.0101362535912237,1.4893544594656463,0.975878559552839,1.4665891923905325,1.9567878160779686,1.284973063120546,1.0895383700902872,0.9590797108479261,0.9676536205608941,1.1635317174461757,0.8764535589580238,1.6629214041636478,1.1186314846278615,1.232594511448419,1.6348939116706027,1.6646252256094458,1.1666282968902169,1.353182103132774,1.5031666391967138,1.2593006494204468,0.8230915725089593,1.5964117111109326,1.7152323185001235,1.621123166248395,1.270726126098014,1.54119180630761,1.4749795312290794,1.6136142468426597,2.142138930764038,2.2588738900179464,2.0443300296263867,2.047466248408118,2.1203300329832597,1.9427375055318425,1.9468527745583946,1.7842767743028052,1.979817709534502
2.6779840959878785,2.257289743325672,1.8837352234875684,1.8279738173644582,1.6870631640380518,2.0296524410377668,2.0003064205253933,1.410568074503207,1.9459005591725105,1.5822316917904866,2.131543965035659,1.6992636719992757,2.1153190148980707,1.4103514852461765,1.4100772220027573,1.536869132734934,1.7167844897493616,1.5262601749847333,0.9471001044071121,1.3375288743679359,1.2602632600483927,1.1017276089286878,1.0191980816166646,1.7276952272550692,1.082884055591531,0.9496452643121334,1.4047635193281047,1.2696350801741612,1.2308456785944493,1.5170492071986534,1.4637449122931867,1.4651524286818394,2.7624253161056207,2.5659501060287964,1.6065163631153767,2.31866576068829,1.713790065453157,2.122521844565022,2.2468269605059104,2.0097293328237402,2.5271532001889883,1.920745824665452,1.8449225525209858,2.2146270816356513,1.9262070027364462,2.668231365817993,2.235472679364479,2.352065594701412,2.4312886023191838,2.1567946568533802,2.611695882242312,2.5005560547537344,2.5704677043109276,2.1115734115817992,2.605115012136153,1.9906000897409235,2.8405647809297223,2.7897763313209976,2.077143921200099,2.5590535133679744,1.4163447789317503,2.3432041013976947,2.4088067493701146,2.3396539994719836,2.0396103738357088,2.035257565946664,2.23053834431799,1.2052213702040355,1.3964911485634002,1.56413533269321,1.0046523647867915,1.3783131464362623,0.8787322476015388,0.9597594810209541,0.9685055954357185,1.2881404966411607,1.2262954586763941,1.5688932262001252,1.0350735532536985,1.3171127333687622,2.1883229390840517,2.448493112057781,2.265746647951289,3.2473506285992926,1.4564746360586298,1.767826438256415,1.7937317425478805,2.1188690381366246,1.8349679819206104,1.2873628101511763,1.471884796780861,2.1366876517447113,1.8689152615424922,2.3109455310327336,2.068401975894935,1.7718582237658664
2.3247220279169643,1.754358640090776,1.3705796780330242,2.588690478323369,1.3731854982271168,2.10826519381029,2.1644982431622206,1.887624330533966,1.2949809469085731,2.0575778535843026,1.271064503049469,1.2491219074208806,1.49149950620051,1.7843408953470785,1.58650655367823,1.6901571127902195,1.266906850835887,1.3048404424297237,0.9760162510758212,1.187599027916703,1.4315282840291932,1.1404997708029494,1.3562675359287573,1.0314397799856199,1.0222825221630745,1.2151726503687508,1.1551652186418855,1.4081637597759227,1.3070769109680127,1.8047625525013529,1.2513089361720806,1.2883196334696214,1.8248668004799204,2.303891188519907,2.522725552283272,1.8861506416943892,2.2391939432756747,1.9278286779899227,2.001549588015709,1.8951672416047831,2.333717771448926,2.413905828231856,2.5109272967221816,2.843954095418865,3.4334366603472977,2.877763079910504,2.012398048432242,2.2796586864906128,2.5140987807443906,1.7528926983920496,3.1792337512875504,2.3572115086786636,2.9047846488790663,1.8852892226406281,2.7992150838046816,1.5717761554310083,2.5970119798109534,2.0208035087321132,1.9379249203609346,1.1741335389027125,1.757044245390838,1.7766651294016385,1.9235907821291156,1.873519195396769,1.661621549901139,1.3036294460673181,2.014264140600754,2.1142746481342036,1.626982370376572,1.474624617664667,0.6839974691868747,1.3165395628685406,1.6381115318763702,1.22219496535448,1.0588169194417647,1.323196442803373,1.102617243219896,1.4743926136547219,1.3132589460880957,1.7743954673954627,1.549850824547279,1.2297612210752646,1.677861767124032,1.8285930331813125,1.4294632435615702,1.5244721561394812,1.0119726359606456,2.0240951696356664,1.623673684815062,1.2067997299936808,1.3522112024507122,1.8504562891828436,2.1746081526431076,1.9428324273615072,2.1279036582536617,1.666128056532003
1.597590311878256,2.2622941865494655,2.134013668268073,1.9603991580220923,2.331037949019092,1.6319841986901746,1.7567628159324107,2.151415970847318,2.351338317659437,1.7556010529359956,2.207383440321407,1.471457292405028,1.698924954438318,1.4956424482069353,1.0199978450418736,1.5243184775668213,1.6798249079355174,1.3120153212141477,1.2960207499484457,1.7005368589623018,0.8786757674260997,0.781171691467302,1.0174179261103269,0.8444352196292368,1.603886782937876,1.2963287907108314,0.9544017382320291,1.0461044379514082,2.111909995703052,1.0996316500554923,1.088549887259989,1.4477875793751744,1.591475737902349,1.5134311786263057,1.2238846220169761,1.200033402092811,1.7788421659744855,1.635953421081257,1.2110977269694225,2.1043736709462575,2.032598703153148,1.7712183067717977,1.8047635356715563,1.986779272634245,1.7403073884966944,1.5650580749565366,2.083125657513265,1.5648519731855475,2.1172180409867187,1.5642157038942428,1.956607561427786,1.928858451437959,2.481198939406092,1.5980263432413184,1.4583589668474233,1.649651379871644,1.4628802720637786,1.5761446331213564,1.8297679116734011,1.8838037055887256,2.0978683827901237,1.3267872716380493,2.288034022559141,2.041582226199329,1.3389419599849193,0.6690694346680705,1.2922235957599986,1.3044109689740149,0.5638151751134638,1.2525977442679679,1.153583390636358,0.9677086701155692,1.8879887593491413,2.1300265694886455,1.8177765019646646,2.1742921151592784,2.057152278362235,2.171677006926923,2.5910063036963793,2.888521896117401,2.731012142383597,0.7828256985594384,1.6722078347642553,1.068822179131538,1.6365995869701389,2.185918346255351,1.6984787544494893,1.3961483715484642,1.3616462860145222,2.194643029206739,1.8777581638209189,2.079262883699107,2.224300700896665,1.9548511248529403,1.8937890589244137,1.7123736353945138
1.0752485702847019,1.5411777963610926,1.9654922784886082,1.9169732081154287,2.067478123430436,1.8793352846541034,1.9306499662182577,2.0798442090957083,1.5344865184260776,1.666926003199847,1.2213637684971217,1.9440783132859618,1.6115253762805588,1.6947361642515575,1.959217327039678,1.7707903806901406,1.3819995670943954,1.592801030880433,0.887646053139594,1.41283149778532,1.2952628609758665,0.7449674842368492,1.614825677865624,0.9921989025734415,1.404968615916659,1.0774415759733869,1.511692536468205,1.6241267160453634,1.0045749950650331,0.823539055719705,1.2777342726415954,1.611170419504696,1.2886063512173798,1.2628695518670308,1.6429570587937858,0.7193342826908623,1.400585327954883,1.2370715864367288,1.791971729194671,1.5321985857047629,1.465449702563692,1.7373552194300794,1.4423201858459491,1.9134042130982067,1.7416984563246027,1.8563261019716861,1.7712289016043212,2.2702568148052666,1.9673438954462008,2.153931494347297,2.130305934768975,1.7277065269436338,2.117402166050104,2.0220738783891608,1.9769372829277552,1.7238965871221401,1.671946772786088,1.988738967407468,2.3581154882006166,1.4031723298029342,1.7603344623171993,1.4379137646390627,1.7319293617495635,1.578420619258404,1.718037664825962,0.5180599998701376,1.136832484030456,0.986203098404044,1.2211935370874107,1.0132884526799715,1.0213370022224328,1.407980001477971,1.7705784433199496,0.35627288554205905,1.1204946675023426,1.3240643245662536,1.25500976835238,1.679118138308538,1.6111170213532535,1.9736937214037154,2.7174945919613394,3.0696553651459,3.025474756908281,1.2969378120976198,1.6287132908699515,1.5801985434812167,1.8672090040610683,1.7885631082514604,1.6134631452607024,1.9007064911872036,1.5290213073668075,2.1633449117737658,2.3011107295626765,1.6160005923577423,2.112684420001435,1.6991992670277305
2.3215053082337525,2.267813529959731,1.9173168870322432,2.2680319258374766,1.8170828147014335,1.724438386665905,1.7122267440979084,1.8012493307382864,1.7029765129067984,1.7993768688743053,1.5190100547803433,1.8816193084013608,1.9062907752410418,1.3990309445277378,1.0683199538698436,1.6640885976138038,1.7415669842995516,1.3075209101410645,0.9312021702927313,1.362686939197435,1.710990277188549,0.6675502081863376,1.3570073781821348,1.109331693860112,0.9432978646855394,1.352881918753089,0.8239807042968543,1.319531599807542,1.647567523189024,1.3356654684444444,1.0542605589715406,0.8227028141397649,1.015412545307943,0.8945599880854637,1.9763621109380882,1.4729441728326522,1.2864507911814205,1.2627478636844884,1.3833540236722905,1.6523205114051238,1.4152168156825151,2.3463968498906107,1.6586258951773014,1.6825664680060697,2.038737612410413,2.404727119863753,2.3835631450333037,1.8502321464488996,2.076628406734573,2.041366579395045,2.14533867796777,2.0462632032111148,1.6632616466845236,1.5392842998013123,1.9355393766075557,1.4884431365305366,2.2089670165698183,1.7650523164473162,1.3957043492273344,1.5557200212810147,1.4478078131247336,1.508417576912694,1.7802270368538669,1.0135982473271985,0.8397269794244857,1.457910714302115,1.2639724273279864,1.3316261753098075,1.3869537994223247,1.176133673772577,1.453536590582242,0.9355215994644298,1.2193132782786114,0.9541934526304503,0.8746579689565319,1.4150828597855898,1.4243057810727877,0.7000646396449699,0.980557515048869,1.4440907274014962,1.72106961337788,1.2471385305374145,1.4413293458452656,1.1237855364750744,2.3532434149311277,1.7947468309294228,1.9719115502769986,1.950479634257044,2.0799730972074713,2.0259294424464342,1.782286449905792,2.1405453067749303,1.97015214209519,2.358524631421877,1.765705977884864,1.8341997728462638
2.1983462643201723,2.3804715748524914,2.029918729899105,1.7557934888232238,1.9107233998804196,1.7678741123974244,2.4518939864949627,2.1131173164967025,2.179332900181583,1.8435367958662456,1.5369907092644188,2.0041895702505506,2.0961848600799398,1.7223773121578685,1.48919668630551,1.7712187611124284,1.2886655446392845,1.5858576045593265,1.1036820226342203,0.9915488971939024,1.423523302458737,1.3318272495226955,1.7849215817869644,1.119389936106099,1.207034266440769,0.8614402608578817,0.6528455977836191,0.6962036716551872,1.3925222037459781,0.9296669369175592,1.6551933764078648,1.7831754661221058,1.9922078103412495,2.442378853147356,1.9682608888092408,2.052138424579393,2.2724631586062403,2.4208321509552846,1.8251467864527713,2.5404120122664087,2.0524982373183702,2.333817694455227,2.5879067817578236,2.511540223645288,2.44374230905499,2.8430065923868604,2.729003048651573,1.5111836834766472,2.760349063353419,2.835926640292671,2.0958920143188124,2.813405824470002,1.8516463613742975,2.377987221891063,2.0681301751490393,2.40914522278212,2.922825214181799,1.5235799862825452,2.411563198860834,1.586530430917561,1.5590570643183859,1.4631559522410493,2.1630364890742397,1.9445236241898007,2.1654758806388825,2.3108052198658626,1.4369833961474814,1.576959530719506,1.113926887286895,1.4022200651842325,1.3205582583233404,1.198835312344845,1.3867888033118942,1.1580025261162166,1.2071723286589784,1.6218986357825385,1.0777092290601749,1.3374630048575453,1.8007407301971208,1.3870668390472793,1.611966043257113,1.264922092988308,2.0834284972726795,0.8729001573811703,1.2597033886298932,1.3360572333537903,2.189468677993078,1.8588177123191578,1.7213019052933598,1.458977195624335,1.9920814253448684,1.951551469906653,1.7385193405862642,1.5220936669851215,1.6555430127946584,2.0606017819105324
2.093303236890176,2.0185210226934047,1.9408947975471438,1.4389307246374257,1.9610412077484665,1.6075808546140764,1.8953796522265924,1.9830197493660708,1.5972673497530492,1.4461521999655567,2.00161096255084,1.7577496331153681,1.409012316571271,0.6476946802489167,1.4817347457989962,1.6356680827910062,1.7364670691977142,1.1531376219507665,1.1242480573141385,1.1497866458837662,1.504966388434625,0.8780327790834614,1.1797665997397435,0.9256986930702875,1.2805645470346592,0.7370166487263814,1.3264777290052125,1.0814541130434314,1.1863783467453375,1.4403849290176776,1.6603013307890895,0.847399328089426,1.7010665213538634,1.6143734279407085,1.408064813073145,1.9689893769745042,1.6565950677927535,2.0402415181136586,1.5256907312021342,1.493057443549342,2.167397133929942,2.492786190606916,2.0729782905778817,2.1846967645607225,1.8042406679660006,1.5720015306800499,1.9185796135176147,2.446673582799386,1.4418623429849806,1.847979775356553,1.4120082573193438,2.002032576258252,2.208683503783159,1.5445217234995137,1.7600252244587775,2.241228647933765,1.7734599995664615,1.381299262004772,1.3086494248156235,1.0478162270064206,1.8319884025373372,1.3239529465941962,1.8116765543625195,1.7070353077219755,1.2019910744131448,1.1981092773432755,1.5507475503990285,1.3274869727731036,1.333938682139971,0.7363210836453093,1.4829432980606414,0.9408243345410541,1.019148691565408,1.768344479488088,2.340228541735221,3.1095859895984055,2.641741911207547,0.883724181485883,1.9541993701606308,1.4045668128141016,1.3216482099564955,1.1241305452432304,1.1952789843413822,1.991391325846768,1.5187927599364035,1.4908678363599142,1.5505537833225604,2.223433116874544,1.6231758964910272,2.0319524510741096,1.962685282404343,1.9891210961326415,1.6832347783987003,2.1671180843966793,2.4689599351387574,1.9809228569480475
1.7240762706770316,1.6091658390764803,2.043585583534407,1.8879565979009443,1.9150979471317569,1.9208898919911874,1.44015891527832,2.0779501387233617,1.8702954165690295,1.7306885357653723,1.7730847771919442,1.9300533432591536,1.616027392569819,1.2927193389250147,1.8463423257548426,1.3169294732412982,1.1823589947239088,0.8878966748110133,1.3195317888299547,0.9683655558257618,1.0978499378521018,1.3652344195421349,1.2236106337203552,1.508308223755884,1.2915411887307788,1.0822534208884433,1.1147188460767792,1.0782359963438077,1.4475012235855877,1.2890985811043654,1.1938811608378643,1.6099723626980316,1.428885803926324,1.3072660274457675,1.042753182522735,1.6790310767013767,1.6716125887052553,1.6676098429691344,1.5733077982861376,1.503027689759632,1.731990618219562,1.912932395163836,1.8444874503514193,1.873927863368005,1.805957489083427,2.0712232973250515,2.0564581644109947,1.7708545628785965,2.2280793152018896,2.233984968399641,2.230448995153803,1.9303579988074095,1.8881617671571438,1.5695900739620665,2.1092407823169785,1.202766698026088,1.6827122766812868,1.6511212482364792,1.9603932304692533,1.6520265233070448,1.3106592520787943,1.1197598835637985,1.277732275382987,1.4789093908398192,1.4165140202065318,1.2972076643749848,1.1118585304945927,1.2196194634537387,1.5529187210754845,0.900319649343907,1.2237226637823795,1.6889928213052943,1.366298496031712,1.5666413691208028,2.1119212522296786,1.9048409223209548,2.3557041452185112,3.0488692228081833,3.3853981185809845,0.8439065375483132,1.6100202090986202,2.0315103917565267,1.3328706787098945,1.6254867118363223,2.052172161838144,1.5044542228069586,1.8391348501591378,1.7353114210610914,1.222389994406138,1.9473409811951141,1.8276067648707002,2.1957807193277064,2.574426320479863,2.174719260992602,1.8761511220215727,2.1316232381412443
2.060534474711883,2.303472036145061,1.5547339923640098,1.619653566862486,1.3328554026063815,2.0994666994925693,1.8771407118363688,1.6514632088288224,1.5824259147811606,1.5814160031442652,1.4251829050011469,1.5557899952607266,1.4517352572762685,1.9647817979903803,1.593464586476843,1.201369862184254,1.2248341636333933,1.716177506397524,1.4528854919165688,1.3712134420801918,1.4697838512855534,1.7062821610383956,0.8484338936987341,0.9797196994951196,0.6778141016315737,1.3518863471817446,1.0999841521304023,1.028892868651745,1.0249212053673205,1.4900656139684123,1.274533223961517,1.1973387405312383,1.7766081679845707,1.1331047472301736,1.1171586399392863,2.326183146950645,1.4896804845319376,1.4891690949515288,1.4853015120003439,1.712004879305263,2.034823194750996,2.069543485123811,2.0460600425293896,1.833760633827745,1.49938802517143,2.054438570877452,2.442009487901869,2.317361531984162,1.9495225208160891,2.2373392229147164,1.8707227303230127,1.9530073928105338,1.576100685416637,1.8227129447294939,1.9250123496380989,1.7927919542065727,2.0309889369871676,2.3181756033985574,2.100018912531838,1.5607246534830523,1.380645094937492,1.3519916262518292,1.2031326881973539,1.4571306378266076,1.5263356004653026,1.4114072785730714,1.3752522889130334,1.3301187217142552,1.2139736082652024,1.0077413160455715,1.7310234383529097,1.5176815525901137,0.9275232442490474,0.9318495850230453,1.0377485717518653,1.2403568091444468,1.6313036591382941,1.5871126825799378,1.6374823943374501,1.6828457016560598,1.7319207016997085,1.6679335034027427,1.6328234717615475,1.5120732557905479,1.0768695370275951,1.6134438281259607,2.2441209366870396,1.5910834719339866,1.6122919950648298,2.148729229063012,1.9070301602971083,1.773325434628837,2.413709103488449,2.156798567367908,2.213643710908089,1.8272053219866746
